FILEPATH,FILENAME,HYDROPHONENAME,FILETIME_SEC_FROMMIDNIGHT,SIGNALTIME_SEC_FROMMIDNIGHT,TAGCODE,TOA_MICRO_SEC,SNR_DB,CRC,PHASEMARGIN,CHANNEL
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.02.9123623.bwm,P18SB,52502.91236,52502.91927,G7253EA15,6904.38,17.29,0,7.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.03.6594804.bwm,P18SB,52503.65948,52503.66298,G7245491E,3501.76,14.31,0,8.84,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.03.6594804.bwm,P18SB,52503.65948,52503.66298,G7245491E,3501.76,11.32,0,8.84,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.04.7834337.bwm,P18SB,52504.78343,52504.78882,G724DE105,5389.1,19.73,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.04.7834337.bwm,P18SB,52504.78343,52504.78882,G724DE105,5389.1,17.36,0,8.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.05.0717952.bwm,P18SB,52505.0718,52505.07734,G7253EA15,5540.71,16.63,0,7.88,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.07.0444484.bwm,P18SB,52507.04445,52507.04944,G724DE105,4988.19,15.93,0,8.84,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.07.0444484.bwm,P18SB,52507.04445,52507.04944,G724DE105,4996.02,15.98,0,8.88,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.08.0209449.bwm,P18SB,52508.02094,52508.0253,G7245491E,4351.87,12.8,0,9.06,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.09.3906607.bwm,P18SB,52509.39066,52509.39426,G7253EA15,3601.58,14.86,0,8.06,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.10.2000386.bwm,P18SB,52510.20004,52510.2061,G7245491E,6057.56,12.25,0,8.88,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.10.2000386.bwm,P18SB,52510.20004,52510.2061,G7245491E,6057.56,10.1,0,9.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.10.2000386.bwm,P18SB,52510.20004,52510.2061,G7245491E,6059.9,13.96,0,9,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.10.3868179.bwm,P18SB,52510.38682,52510.39309,G726D97E1,6271.64,18.54,0,8.47,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.10.9963089.bwm,P18SB,52510.99631,52511.00132,G7259AED5,5009.1,10.42,0,8.53,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.11.5468171.bwm,P18SB,52511.54682,52511.55253,G7253EA15,5710.53,21.58,0,8.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.11.5468171.bwm,P18SB,52511.54682,52511.55253,G7253EA15,5710.53,20.02,0,8.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.12.3824093.bwm,P18SN,52512.38241,52512.39224,G726D97E1,9827.7,5.65,0,7.59,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.13.4277191.bwm,P18SB,52513.42772,52513.43393,G7259AED5,6214.53,18.25,0,8.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.13.4277191.bwm,P18SB,52513.42772,52513.43436,G7259AED5,6638.55,14.91,0,8.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.13.7062496.bwm,P18SB,52513.70625,52513.71005,G7253EA15,3802.5,18.03,0,8.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.13.7062496.bwm,P18SB,52513.70625,52513.7106,G7253EA15,4353.28,15.51,0,8.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.13.7062496.bwm,P18SB,52513.70625,52513.7106,G7253EA15,4353.28,7.77,0,8.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.15.8624063.bwm,P18SB,52515.86241,52515.86688,G7259AED5,4469.03,11.77,0,6.75,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.16.0885080.bwm,P18SB,52516.08851,52516.09351,G724DE105,5003.46,12.24,0,8.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.16.7438746.bwm,P18SB,52516.74387,52516.74904,G7245491E,5165.35,16.51,0,8.97,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.16.7438746.bwm,P18SB,52516.74387,52516.74904,G7245491E,5165.35,13.2,0,8.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.18.0218393.bwm,P18SB,52518.02184,52518.02712,G7253EA15,5279.47,16.36,0,8.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.18.0218393.bwm,P18SB,52518.02184,52518.02712,G7253EA15,5281.99,16.17,0,8.25,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.18.0218393.bwm,P18SB,52518.02184,52518.02712,G7253EA15,5281.99,13.08,0,7.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.18.0218393.bwm,P18SB,52518.02184,52518.02712,G7253EA15,5284.42,7.15,0,7.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.18.3495228.bwm,P18SB,52518.34952,52518.35373,G724DE105,4204.17,13.07,0,7.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.18.9262453.bwm,P18SB,52518.92625,52518.93022,G7245491E,3974.57,13.94,0,8.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.18.9262453.bwm,P18SB,52518.92625,52518.93022,G7245491E,3974.57,12.18,0,8.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.20.1812723.bwm,P18SB,52520.18127,52520.18516,G7253EA15,3890.86,21.15,0,8.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.20.1812723.bwm,P18SB,52520.18127,52520.18517,G7253EA15,3893.14,15.12,0,8,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.20.3811592.bwm,P18SB,52520.38116,52520.38559,G726D97E1,4433.81,19.6,0,9.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.20.3811592.bwm,P18SN,52520.38116,52520.38576,G726D97E1,4602.74,7.82,0,8.44,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.21.1053391.bwm,P18SB,52521.10534,52521.11151,G7245491E,6174.8,14.21,0,8.25,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.21.1053391.bwm,P18SB,52521.10534,52521.11152,G7245491E,6180.35,12.98,0,7.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.22.3374282.bwm,P18SB,52522.33743,52522.34322,G7253EA15,5790.97,12.44,0,7.75,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.22.3374282.bwm,P18SN,52522.33743,52522.34334,G7253EA15,5910.41,6.85,0,6.62,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.22.3800272.bwm,P18SB,52522.38003,52522.38327,G726D97E1,3239.1,17.07,0,8.88,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.22.3800272.bwm,P18SB,52522.38003,52522.38377,G726D97E1,3739.26,13.78,0,8.75,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.24.4968612.bwm,P18SB,52524.49686,52524.50114,G7253EA15,4279.59,15.24,0,7.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.24.4968612.bwm,P18SB,52524.49686,52524.50121,G7253EA15,4352.13,16.39,0,6.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.25.1292900.bwm,P18SB,52525.12929,52525.13566,G724DE105,6371,16.09,0,8.53,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.25.4700806.bwm,P18SB,52525.47008,52525.47359,G7245491E,3511.97,17.18,0,8.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.26.3744863.bwm,P18SB,52526.37449,52526.37968,G726D97E1,5191.32,13.93,0,8.78,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.26.6530172.bwm,P18SB,52526.65302,52526.65909,G7253EA15,6071.53,15.73,0,7.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.26.6530172.bwm,P18SN,52526.65302,52526.65996,G7253EA15,6939.93,5.95,0,7.25,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.27.3903047.bwm,P18SB,52527.3903,52527.39637,G724DE105,6064.68,17.48,0,9.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.27.6491744.bwm,P18SB,52527.64917,52527.65405,G7245491E,4874.46,20.27,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.27.6491744.bwm,P18SB,52527.64917,52527.65416,G7245491E,4988.44,17.99,0,8.59,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.27.6491744.bwm,P18SB,52527.64917,52527.65417,G7245491E,4990.68,18.19,0,8.47,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.29.6513194.bwm,P18SB,52529.65132,52529.65715,G724DE105,5832.59,16.4,0,8.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.29.8315452.bwm,P18SB,52529.83155,52529.83503,G7245491E,3486.1,14.62,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.29.8315452.bwm,P18SB,52529.83155,52529.83503,G7245491E,3488.52,17.44,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.30.3722223.bwm,P18SB,52530.37222,52530.37649,G726D97E1,4268.88,19.94,0,8.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.30.3722223.bwm,P18SB,52530.37222,52530.37649,G726D97E1,4268.88,18,0,8.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.31.9123342.bwm,P18SB,52531.91233,52531.91732,G724DE105,4989.04,13.43,0,8.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.32.0106389.bwm,P18SB,52532.01064,52532.01575,G7245491E,5114.61,13.04,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.32.8921072.bwm,P18SB,52532.89211,52532.89821,G7259AED5,6099.58,17.13,0,8.59,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.32.8921072.bwm,P18SB,52532.89211,52532.89821,G7259AED5,6102.07,15.51,0,8.59,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.32.8921072.bwm,P18SB,52532.89211,52532.89821,G7259AED5,6104.41,11.27,0,8.41,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.33.1280391.bwm,P18SB,52533.12804,52533.13358,G7253EA15,5538.34,14.35,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.33.1280391.bwm,P18SB,52533.12804,52533.13358,G7253EA15,5540.89,14.05,0,8.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.33.1280391.bwm,P18SB,52533.12804,52533.13358,G7253EA15,5543.31,13.94,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.34.1733489.bwm,P18SB,52534.17335,52534.17851,G724DE105,5158.61,13.53,0,8.97,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.34.1733489.bwm,P18SB,52534.17335,52534.17851,G724DE105,5158.61,11.51,0,9.09,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.34.1930097.bwm,P18SB,52534.19301,52534.19634,G7245491E,3332.84,14.8,0,8.16,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.34.1930097.bwm,P18SB,52534.19301,52534.19665,G7245491E,3640.26,14.19,0,8.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.34.3666818.bwm,P18SB,52534.36668,52534.3732,G726D97E1,6513.83,21.62,0,8.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.35.2874721.bwm,P18SB,52535.28747,52535.29269,G7253EA15,5221.56,16.95,0,8.53,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.35.2874721.bwm,P18SB,52535.28747,52535.2927,G7253EA15,5223.75,21.61,0,9.03,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.35.3267941.bwm,P18SB,52535.32679,52535.3311,G7259AED5,4310.68,11.14,0,8.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.35.3267941.bwm,P18SB,52535.32679,52535.33111,G7259AED5,4313.42,10.98,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.36.3655498.bwm,P18SB,52536.36555,52536.3709,G726D97E1,5347.74,18.06,0,9.22,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.36.3655498.bwm,P18SB,52536.36555,52536.3775,G7245491E,11949.94,15.09,0,8.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.36.3655498.bwm,P18SB,52536.36555,52536.3775,G7245491E,11949.94,13.97,0,8.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.36.3655498.bwm,P18SB,52536.36555,52536.3775,G7245491E,11949.94,12.44,0,8.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.36.4343637.bwm,P18SB,52536.43436,52536.43882,G724DE105,4452.54,13.5,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.36.4343637.bwm,P18SB,52536.43436,52536.43934,G724DE105,4974.11,11.58,0,8.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.37.4469051.bwm,P18SB,52537.44691,52537.45061,G7253EA15,3701.9,11.02,0,8.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.37.4469051.bwm,P18SB,52537.44691,52537.45122,G7253EA15,4315.12,12.94,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.37.7582039.bwm,P18SB,52537.7582,52537.76473,G7259AED5,6528.96,18.99,0,8.88,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.37.7582039.bwm,P18SB,52537.7582,52537.76473,G7259AED5,6528.96,14.83,0,9,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.38.3644179.bwm,P18SB,52538.36442,52538.36835,G726D97E1,3936.59,16.96,0,8.25,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.38.5544742.bwm,P18SB,52538.55447,52538.559,G7245491E,4528.81,16.3,0,8.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.38.5544742.bwm,P18SB,52538.55447,52538.55901,G7245491E,4531.1,10.38,0,8.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.38.5544742.bwm,P18SB,52538.55447,52538.55901,G7245491E,4533.47,15.8,0,8.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.39.6030610.bwm,P18SB,52539.60306,52539.60858,G7253EA15,5516.84,10.24,0,8.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.39.6030610.bwm,P18SB,52539.60306,52539.60858,G7253EA15,5519.58,14.01,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.39.6030610.bwm,P18SB,52539.60306,52539.60859,G7253EA15,5524.6,15.64,0,8.75,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.40.1928908.bwm,P18SB,52540.19289,52540.19762,G7259AED5,4730.21,14.22,0,7.41,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.40.1928908.bwm,P18SB,52540.19289,52540.19762,G7259AED5,4730.21,12.12,0,8.09,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.40.3632864.bwm,P18SB,52540.36329,52540.36652,G726D97E1,3231.86,16.27,0,8.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.40.3632864.bwm,P18SB,52540.36329,52540.36652,G726D97E1,3231.86,13.48,0,8.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.40.3632864.bwm,P18SB,52540.36329,52540.3671,G726D97E1,3817.04,9.93,0,8.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.40.7302914.bwm,P18SB,52540.73029,52540.73894,G7245491E,8643.76,10.56,0,8.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.40.7302914.bwm,P18SB,52540.73029,52540.73894,G7245491E,8648.46,12.87,0,9,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.40.9563931.bwm,P18SB,52540.95639,52540.96048,G724DE105,4091.25,12.61,0,9.03,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.40.9563931.bwm,P18SB,52540.95639,52540.96048,G724DE105,4091.25,11.13,0,8.22,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.42.3588774.bwm,P18SB,52542.35888,52542.3646,G726D97E1,5720.7,14.98,0,8.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.42.3588774.bwm,P18SB,52542.35888,52542.36461,G726D97E1,5728.43,14.02,0,7.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.42.3588774.bwm,P18SB,52542.35888,52542.36461,G726D97E1,5728.43,11.85,0,7.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.42.6243011.bwm,P18SB,52542.6243,52542.63036,G7259AED5,6060.84,17.31,0,7.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.42.6243011.bwm,P18SB,52542.6243,52542.63037,G7259AED5,6065.83,13.62,0,8.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.42.9159392.bwm,P18SB,52542.91594,52542.91997,G7245491E,4028.89,13.53,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.42.9159392.bwm,P18SB,52542.91594,52542.91997,G7245491E,4028.89,12.7,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.43.9186500.bwm,P18SB,52543.91865,52543.9242,G7253EA15,5548.67,12.74,0,8.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.45.0589880.bwm,P18SB,52545.05899,52545.06325,G7259AED5,4258.87,16.09,0,8.84,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.45.0589880.bwm,P18SB,52545.05899,52545.06325,G7259AED5,4261.34,18.62,0,8.28,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.45.0950329.bwm,P18SB,52545.09503,52545.10043,G7245491E,5393.42,15.12,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.45.0950329.bwm,P18SB,52545.09503,52545.10043,G7245491E,5396.45,13.39,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.45.4751456.bwm,P18SB,52545.47515,52545.48102,G724DE105,5877.61,12.51,0,8.78,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.45.4751456.bwm,P18SB,52545.47515,52545.48102,G724DE105,5877.61,11.31,0,7.91,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.46.3566147.bwm,P18SB,52546.35661,52546.36121,G726D97E1,4600.18,19.37,0,8.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.46.3566147.bwm,P18SB,52546.35661,52546.36121,G726D97E1,4600.18,17.19,0,8.75,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.47.2774046.bwm,P18SB,52547.2774,52547.28105,G7245491E,3643.24,14.85,0,7.88,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.47.2774046.bwm,P18SB,52547.2774,52547.28105,G7245491E,3645.54,13.75,0,8.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.47.2774046.bwm,P18SB,52547.2774,52547.28105,G7245491E,3648.02,15.95,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.47.4903987.bwm,P18SB,52547.4904,52547.49605,G7259AED5,5654.81,13.44,0,8.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.47.4903987.bwm,P18SB,52547.4904,52547.49606,G7259AED5,5657.21,18.68,0,9.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.47.4903987.bwm,P18SB,52547.4904,52547.49606,G7259AED5,5657.21,16.56,0,9.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.48.2342398.bwm,P18SB,52548.23424,52548.2406,G7253EA15,6357.32,15.25,0,8.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.48.2342398.bwm,P18SB,52548.23424,52548.2406,G7253EA15,6359.86,15.52,0,8.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.48.2342398.bwm,P18SB,52548.23424,52548.2406,G7253EA15,6359.86,14.93,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_000,BON_P3_CH12_04.19.2013.14.35.49.4564984.bwm,P18SB,52549.4565,52549.46148,G7245491E,4985.96,16.76,0,8.06,1
