"Fire.Year","District","Unit","Fire.Number","Fire.Name","Legal","Latitude","Longitude","Fuel.Model","County","Report.Date","General.Cause","ODF.Acres","Total.Acres"
2015,"58†-†North Cascade","Santiam",40,"EAST ROCK CREEK","T10S R4E S17 SWSW","44∞41'55""","-122∞21'24""","G","Linn","3/23/2015 17:00","Lightning",0.03,0.03
2015,"58†-†North Cascade","Molalla",41,"MFR Fire","T6S R3E S6 NWNW","45∞5'9""","-122∞29'40""","X","Clackamas","7/31/2015 18:59","Recreationist",0.01,0.01
2015,"58†-†North Cascade","Santiam",41,"BUCKET CREEK","T7S R2E S35 SENE","44∞55'11""","-122∞31'33""","J","Marion","4/13/2015 14:20","Recreationist",0.01,0.01
2015,"58†-†North Cascade","Santiam",42,"Early Tom","T10S R3E S7 SENW","44∞42'53""","-122∞29'30""","I","Linn","5/4/2015 8:00","Recreationist",1,1
2015,"58†-†North Cascade","Molalla",43,"Benson Fire","T1N R5E S13 NENW","45∞34'36""","-122∞8'23""","L","Multnomah","8/1/2015 16:18","Equipment Use",0.5,0.05
2015,"58†-†North Cascade","Santiam",43,"Scotts Mills Smokes","T6S R1E S35 NWNW","45∞0'31""","-122∞38'29""","J","Marion","5/8/2015 21:00","Debris Burning",0.03,0.03
2015,"58†-†North Cascade","Santiam",43,"South Abiqua","T6S R1E S28 SWSW","45∞0'56""","-122∞42'0""","X","Marion","9/19/2015 10:10","Debris Burning",0.02,0.02
2015,"58†-†North Cascade","Molalla",44,"Hwy 211 Fire","T2S R4E S29 NENE","45∞22'0""","-122∞19'49""","H","Clackamas","8/1/2015 17:41","Smoking",1.2,1.2
2015,"58†-†North Cascade","Molalla",46,"Steer Fire","T5S R2E S10 NWSE","45∞8'37""","-122∞33'13""","A","Clackamas","8/4/2015 17:10","Equipment Use",0.2,0.2
2015,"58†-†North Cascade","Santiam",47,"VICTOR POINT","T7S R1W S24 NWSE","44∞56'59""","-122∞45'31""","L","Marion","6/23/2015 15:35","Equipment Use",0.01,0.01
2015,"58†-†North Cascade","Santiam",48,"GRANNY GULCH","T7S R1E S6 SWSE","44∞59'13""","-122∞43'59""","X","Marion","6/25/2015 10:45","Debris Burning",0.01,0.01
2015,"58†-†North Cascade","Molalla",49,"Shady Fire","T5S R3E S1 NWNW","45∞10'12""","-122∞23'18""","H","Clackamas","8/5/2015 13:03","Miscellaneous",0.01,0.01
2015,"58†-†North Cascade","Santiam",50,"FERN RIDGE PILE","T9S R2E S18 NWNW","44∞47'39""","-122∞37'12""","X","Marion","6/28/2015 16:45","Debris Burning",0.01,0.01
2015,"58†-†North Cascade","Molalla",52,"Coupland Fire","T3S R4E S22 SESW","45∞17'23""","-122∞18'18""","G","Clackamas","8/9/2015 14:42","Equipment Use",0.06,0.06
2015,"58†-†North Cascade","Molalla",53,"Lewis and Clark Fire","T1N R3E S25 SENE","45∞32'24""","-122∞22'39""","G","Multnomah","8/10/2015 11:34","Recreationist",1,1
2015,"58†-†North Cascade","Molalla",54,"RM Campfire","T7S R3E S8 NWSW","44∞58'23""","-122∞28'45""","X","Clackamas","8/12/2015 12:20","Recreationist",0.01,0.01
2015,"58†-†North Cascade","Molalla",59,"Ashley's Fire","T2S R4E S5 NWNE","45∞25'54""","-122∞20'30""","L","Clackamas","8/16/2015 15:38","Equipment Use",0.1,0.1
2015,"58†-†North Cascade","Molalla",63,"Dickie Prairie Field","T5S R2E S36 NENW","45∞5'14""","-122∞29'33""","L","Clackamas","8/19/2015 14:15","Under Invest",7.2,7.2
2015,"58†-†North Cascade","Molalla",65,"Hogg Mill Log","T1S R5E S20 NWSE","45∞27'50""","-122∞13'5""","F","Multnomah","8/19/2015 17:33","Under Invest",0.01,0.01
2015,"58†-†North Cascade","Molalla",66,"Nursery Fire","T1S R4E S34 SWNE","45∞26'50""","-122∞17'45""","L","Clackamas","8/20/2015 13:46","Juveniles",0.01,0.01
2015,"58†-†North Cascade","Molalla",67,"Chinook Fire","T2S R4E S15 NWSE","45∞23'52""","-122∞17'43""","H","Clackamas","8/21/2015 13:00","Smoking",0.01,0.01
2015,"58†-†North Cascade","Molalla",76,"Benjamin Rd","T4S R4E S21 NWSE","45∞12'17""","-122∞19'9""","J","Clackamas","2/22/2015 16:35","Debris Burning",0.25,0.25
2015,"58†-†North Cascade","Molalla",77,"Morgan Rd","T4S R4E S21 NENW","45∞13'7""","-122∞20'28""","I","Clackamas","3/9/2015 10:15","Debris Burning",0.25,0.25
2015,"58†-†North Cascade","Molalla",79,"Baurer Rd.","T4S R3E S27 NESE","45∞11'30""","-122∞25'5""","K","Clackamas","9/5/2015 10:45","Debris Burning",0.1,0.1
2015,"58†-†North Cascade","Molalla",79,"WALLENS","T4S R4E S6 NESE","45∞14'59""","-122∞21'28""","K","Clackamas","4/23/2015 16:30","Debris Burning",0.05,0.05
2015,"58†-†North Cascade","Molalla",81,"Challenger","T5S R2E S15 NESW","45∞9'8""","-122∞33'0""","X","Clackamas","9/10/2015 12:43","Equipment Use",0.02,0.02
2015,"58†-†North Cascade","Molalla",81,"Ellis Rd. Piles","T5S R2E S27 NESE","45∞6'22""","-122∞32'26""","K","Clackamas","6/15/2015 15:44","Debris Burning",0.25,0.25
2015,"58†-†North Cascade","Molalla",82,"FOUR SQUARE","T3S R4E S5 SENW","45∞20'24""","-122∞20'34""","R","Clackamas","6/20/2015 10:15","Miscellaneous",0.75,0.75
2015,"58†-†North Cascade","Molalla",83,"211 PILE","T5S R2E S1 NENE","45∞10'12""","-122∞30'56""","F","Clackamas","6/23/2015 15:38","Debris Burning",0.01,0.01
2015,"58†-†North Cascade","Molalla",84,"Clackamas Cliff","T3S R4E S28 NESW","45∞16'48""","-122∞19'29""","F","Clackamas","6/23/2015 16:09","Juveniles",0.1,0.1
2015,"58†-†North Cascade","Molalla",85,"RIDGE PILE","T4S R3E S5 NENE","45∞15'18""","-122∞27'39""","X","Clackamas","6/23/2015 17:21","Debris Burning",0.01,0.01
2015,"58†-†North Cascade","Molalla",86,"TRACY PILE","T3S R4E S22 NENE","45∞18'1""","-122∞17'34""","X","Clackamas","6/23/2015 18:20","Recreationist",0.01,0.01
2015,"58†-†North Cascade","Molalla",87,"BIG BARKDUST PILE","T5S R2E S03 NWSE","45∞9'42""","-122∞33'28""","X","Clackamas","6/24/2015 9:05","Miscellaneous",0.01,0.01
2015,"58†-†North Cascade","Molalla",87,"Sandy Ridge","T2S R4E S27 NWNW","45∞22'28""","-122∞18'38""","L","Clackamas","9/20/2015 12:32","Equipment Use",0.4,0.4
2015,"58†-†North Cascade","Molalla",88,"FERNWOOD","T5S R3E S19 NESW","45∞7'12""","-122∞28'35""","X","Clackamas","6/25/2015 17:35","Debris Burning",0.01,0.01
2015,"58†-†North Cascade","Molalla",90,"Milepost 31","T1N R5E S12 NESE","45∞34'43""","-122∞7'38""","L","Multnomah","9/28/2015 9:30","Equipment Use",0.2,0.2
2015,"58†-†North Cascade","Molalla",90,"MOSIER 4 PILE","T4S R3E S4 NWNW","45∞15'31""","-122∞26'56""","K","Clackamas","6/26/2015 11:00","Debris Burning",0.1,0.1
2015,"58†-†North Cascade","Molalla",93,"Larkin Fire","T4S R2E S1 NESW","45∞14'53""","-122∞30'29""","L","Clackamas","9/30/2015 13:31","Debris Burning",0.1,0.1
2015,"58†-†North Cascade","Molalla",94,"ELK BRUSH FIRE","T5S R3E S4 NWNW","45∞10'1""","-122∞26'37""","X","Clackamas","6/28/2015 17:34","Under Invest",0.01,0.01
2015,"58†-†North Cascade","Molalla",95,"Dunn Road","T2S R4E S2 NWNW","45∞25'41.5""","-122∞17'14.8""","L","Clackamas","10/3/2015 13:15","Debris Burning",0.1,0.1
2015,"58†-†North Cascade","Molalla",99,"Howards Mill","T4S R2E S23 NENW","45∞12'49.7""","-122∞31'45.19""","J","Clackamas","10/18/2015 11:45","Recreationist",0.05,0.05
2015,"71†-†Southwest","Medford",3,"Rogue River Dr 6125","T34S R1W S21 SWNW","42∞36'10""","-122∞50'7""","A","Jackson","7/1/2015 21:40","Smoking",0.1,0.1
2015,"71†-†Southwest","Medford",8,"Hwy 234 (PPL#B22822)","T35S R2W S32 NWSE","42∞28'57""","-122∞57'42""","A","Jackson","7/3/2015 0:57","Equipment Use",0.5,0.5
2015,"71†-†Southwest","Medford",9,"Kershaw #3 (6900)","T36S R1W S27 NWSE","42∞24'30""","-122∞48'16""","A","Jackson","7/3/2015 12:36","Miscellaneous",0.5,0.5
2015,"71†-†Southwest","Grants Pass",14,"Winona Road","T35S R5W S9 NESW","42∞32'27""","-123∞18'9""","L","Josephine","7/4/2015 12:10","Equipment Use",0.01,0.01
2015,"71†-†Southwest","Medford",16,"De Anjou Ave (444)","T35S R1W S34 NESW","42∞28'54""","-122∞48'34""","A","Jackson","7/4/2015 21:43","Miscellaneous",0.01,0.01
2015,"71†-†Southwest","Medford",18,"N. 2nd Ave (1432","T36S R3W S21 NWNE","42∞25'53""","-123∞3'45""","A","Jackson","7/4/2015 22:12","Miscellaneous",0.01,0.01
2015,"71†-†Southwest","Grants Pass",18,"Lake Selmac","T38S R7W S18 SWSE","42∞15'31""","-123∞34'16""","L","Josephine","7/4/2015 21:05","Juveniles",0.01,0.01
2015,"71†-†Southwest","Medford",19,"Elk Creek Rd (733)","T33S R1E S30 NWSE","42∞40'10""","-122∞44'45""","L","Jackson","7/4/2015 22:24","Smoking",0.01,0.01
2015,"71†-†Southwest","Grants Pass",27,"New Hope Rd 6211","T37S R6W S13 SWSW","42∞21'0""","-123∞21'52""","A","Josephine","7/6/2015 7:31","Miscellaneous",0.01,0.01
2015,"71†-†Southwest","Grants Pass",28,"Lonnon Rd 1461","T36S R6W S36 NWSE","42∞23'38""","-123∞21'25""","A","Josephine","7/6/2015 22:30","Miscellaneous",0.01,0.01
2015,"71†-†Southwest","Medford",31,"Hells Peak","T40S R1W S7 SWSE","42∞5'59""","-122∞51'38""","J","Jackson","7/5/2015 20:31","Lightning",0.1,0.1
2015,"71†-†Southwest","Grants Pass",34,"Williams Highway","T37S R5W S6 NWNW","42∞23'24""","-123∞20'35""","A","Josephine","7/8/2015 7:08","Miscellaneous",0.01,0.01
2015,"71†-†Southwest","Medford",38,"Glass Ln (754)","T35S R1W S19 SWSW","42∞30'22""","-122∞52'21""","A","Jackson","7/7/2015 17:24","Lightning",0.21,0.21
2015,"71†-†Southwest","Medford",42,"Tubb Spring","T40S R3E S15 SWNW","42∞5'35""","-122∞27'43""","H","Jackson","7/7/2015 19:19","Lightning",0.1,0.1
2015,"71†-†Southwest","Grants Pass",44,"Bummer","T34S R5W S13 SWSW","42∞36'40""","-123∞14'53""","B","Josephine","7/9/2015 16:09","Lightning",0.01,0.01
2015,"71†-†Southwest","Medford",46,"Griffin Creek","T38S R2W S10 NESE","42∞16'46""","-122∞55'8""","A","Jackson","7/7/2015 20:09","Lightning",0.5,0.5
2015,"71†-†Southwest","Grants Pass",46,"Board Tree","T33S R5W S21 NENW","42∞41'33""","-123∞18'8""","G","Josephine","7/9/2015 16:13","Lightning",0.25,0.25
2015,"71†-†Southwest","Grants Pass",47,"E. Jones Creek 1460","T36S R5W S10 NESE","42∞27'8""","-123∞16'13""","A","Josephine","7/9/2015 16:09","Lightning",0.01,0.01
2015,"71†-†Southwest","Medford",48,"Agate Lake","T36S R1W S26 SENE","42∞24'51""","-122∞46'43""","A","Jackson","7/7/2015 20:21","Lightning",0.5,0.5
2015,"71†-†Southwest","Grants Pass",54,"Woodcock","T40S R8W S6 NWNW","42∞7'29""","-123∞41'53""","H","Josephine","7/9/2015 18:31","Lightning",0.01,0.01
2015,"71†-†Southwest","Grants Pass",55,"W. Evans Creek 6411","T35S R4W S21 SWNW","42∞30'54""","-123∞11'15""","H","Jackson","7/9/2015 19:03","Lightning",0.01,0.01
2015,"71†-†Southwest","Medford",56,"Chimney Rock","T37S R2E S30 NESW","42∞19'20""","-122∞38'4""","A","Jackson","7/7/2015 22:03","Lightning",0.08,0.08
2015,"71†-†Southwest","Grants Pass",56,"Sykes Creek 2555","T34S R4W S26 SWSW","42∞34'55""","-123∞8'48""","H","Jackson","7/9/2015 19:38","Lightning",0.01,0.01
2015,"71†-†Southwest","Medford",58,"Horn Gulch","T39S R1W S14 NWSE","42∞10'33""","-122∞47'13""","R","Jackson","7/8/2015 7:03","Lightning",0.1,0.1
2015,"71†-†Southwest","Medford",67,"Willy Rock","T33S R1W S14 SESW","42∞41'48""","-122∞47'22""","R","Jackson","7/9/2015 15:48","Lightning",0.1,0.1
2015,"71†-†Southwest","Medford",69,"Round Top","T33S R3W S12 SWNE","42∞43'10""","-122∞59'59""","F","Jackson","7/9/2015 16:13","Lightning",0.25,0.25
2015,"71†-†Southwest","Medford",72,"Taggerts Creek","T35S R2E S27 NWSE","42∞40'14""","-122∞33'51""","C","Jackson","7/9/2015 16:05","Lightning",0.01,0.01
2015,"71†-†Southwest","Medford",73,"Sardine Creek","T35S R3W S28 SENE","42∞30'3""","-123∞3'23""","C","Jackson","7/9/2015 17:09","Lightning",0.1,0.1
2015,"71†-†Southwest","Medford",75,"Curr Creek","T34S R3E S12 SENE","42∞37'42""","-122∞24'6""","H","Jackson","7/9/2015 17:15","Lightning",0.25,0.25
2015,"71†-†Southwest","Medford",80,"May Creek","T34S R3W S20 NWSE","42∞35'51""","-123∞4'56""","C","Jackson","7/9/2015 17:05","Lightning",0.01,0.01
2015,"71†-†Southwest","Grants Pass",84,"Brushy Gulch","T33S R6W S31 SWSW","42∞39'15""","-123∞27'51""","J","Josephine","7/15/2015 12:15","Equipment Use",0.01,0.01
2015,"71†-†Southwest","Grants Pass",85,"Queens Creek","T35S R5W S24 SENE","42∞30'52""","-123∞13'49""","B","Josephine","7/15/2015 15:32","Lightning",0.25,0.25
2015,"71†-†Southwest","Medford",89,"McConville Peak","T35S R3W S15 NWNW","42∞32'3""","-123∞3'6""","F","Jackson","7/12/2015 13:37","Lightning",0.26,0.26
2015,"71†-†Southwest","Grants Pass",94,"Quartz Creek","T35S R6W S5 SWSW","42∞33'10""","-123∞26'29""","C","Josephine","7/17/2015 4:21","Smoking",1,1
2015,"71†-†Southwest","Grants Pass",95,"Cheney Creek","T37S R7W S13 NESE","42∞21'2""","-123∞28'4""","C","Josephine","7/17/2015 9:55","Arson",0.01,0.01
2015,"71†-†Southwest","Grants Pass",96,"PP-B17294/Felkner 264","T37S R6W S16 NESE","42∞21'4""","-123∞24'33""","A","Josephine","7/17/2015 12:17","Equipment Use",0.01,0.01
2015,"71†-†Southwest","Medford",97,"Fall Creek","T41S R4E S5 SESW","42∞1'40""","-122∞22'43""","C","Jackson","7/14/2015 13:08","Lightning",0.75,0.75
2015,"71†-†Southwest","Medford",99,"Dog Creek","T34S R2E S22 SWSW","42∞35'43""","-122∞34'36""","C","Jackson","7/14/2015 16:38","Lightning",0.1,0.1
2015,"71†-†Southwest","Grants Pass",104,"Bull Creek","T37S R6W S20 NWNW","42∞20'35""","-123∞26'36""","H","Josephine","7/18/2015 13:50","Equipment Use",0.1,0.1
2015,"71†-†Southwest","Medford",106,"Foley Ln","T36S R3W S25 NENW","42∞24'58""","-123∞0'17""","A","Jackson","7/15/2015 21:36","Equipment Use",0.1,0.1
2015,"71†-†Southwest","Medford",109,"White Oak (222)","T34S R1W S15 SWNW","42∞36'55""","-122∞48'57""","A","Jackson","7/16/2015 14:17","Equipment Use",0.2,0.2
2015,"71†-†Southwest","Grants Pass",109,"Monument Drive 5245","T35S R6W S26 SENE","42∞29'55""","-123∞22'9""","X","Josephine","7/19/2015 16:19","Smoking",0.01,0.01
2015,"71†-†Southwest","Grants Pass",111,"Valley of the Rogue","T36S R4W S25 NWSW","42∞24'34""","-123∞7'50""","A","Jackson","7/20/2015 14:37","Equipment Use",0.48,0.48
2015,"71†-†Southwest","Grants Pass",114,"Caves Hwy","T39S R7W S23 NENW","42∞10'1""","-123∞29'52""","K","Josephine","7/21/2015 10:04","Recreationist",0.1,0.1
2015,"71†-†Southwest","Medford",116,"Ramsey Rd (7535)","T35S R2W S31 SWNW","42∞29'4""","-122∞59'32""","L","Jackson","7/18/2015 18:13","Equipment Use",0.17,0.17
2015,"71†-†Southwest","Medford",123,"PP E4204","T39S R2E S19 NWSE","42∞9'43""","-122∞37'34""","A","Jackson","7/23/2015 15:13","Equipment Use",0.1,0.1
2015,"71†-†Southwest","Medford",125,"N Foothill Rd MM 4","T37S R1W S4 SENE","42∞23'9""","-122∞49'0""","A","Jackson","7/24/2015 17:12","Smoking",0.01,0.01
2015,"71†-†Southwest","Medford",126,"Howard Prairie Lake","T38S R3E S36 SENE","42∞13'28""","-122∞24'36""","C","Jackson","7/25/2015 5:13","Recreationist",0.1,0.1
2015,"71†-†Southwest","Grants Pass",128,"Glendon 501","T39S R8W S10 SWSW","42∞11'10""","-123∞38'16""","H","Josephine","7/25/2015 18:09","Smoking",0.1,0.1
2015,"71†-†Southwest","Grants Pass",131,"Railroad","T33S R6W S15 SWSE","42∞41'58""","-123∞23'31""","H","Josephine","7/26/2015 15:50","Smoking",0.37,0.37
2015,"71†-†Southwest","Grants Pass",132,"Highland Ave 7407","T35S R6W S13 NESW","42∞31'57""","-123∞21'37""","L","Josephine","7/26/2015 16:04","Miscellaneous",0.25,0.25
2015,"71†-†Southwest","Grants Pass",134,"Khoeery Creek","T40S R8W S35 SWSE","42∞2'29""","-123∞36'37""","C","Josephine","7/26/2015 17:04","Lightning",0.01,0.01
2015,"71†-†Southwest","Medford",135,"Jackass Creek","T34S R3E S20 SESW","42∞35'41""","-122∞29'34""","I","Jackson","7/29/2015 12:10","Debris Burning",0.01,0.01
2015,"71†-†Southwest","Grants Pass",136,"Redwood Hwy MP37","T40S R9W S36 NENW","42∞2'7""","-123∞42'54""","L","Josephine","7/27/2015 5:15","Equipment Use",0.01,0.01
2015,"71†-†Southwest","Medford",141,"Falling Leaf (15)","T36S R1W S10 SWNE","42∞27'21""","-122∞48'20""","X","Jackson","7/31/2015 18:24","Smoking",0.01,0.01
2015,"71†-†Southwest","Medford",143,"Yale Creek","T40S R2W S5 SENW","42∞7'19""","-122∞58'1""","H","Jackson","7/31/2015 11:35","Equipment Use",0.36,0.36
2015,"71†-†Southwest","Medford",153,"Hillcrest","T37S R1E S20 SENE","42∞20'29""","-122∞43'23""","C","Jackson","8/1/2015 14:17","Equipment Use",0.2,0.2
2015,"71†-†Southwest","Medford",154,"Hillcrest #2","T37S R1E S20 SENE","42∞20'29""","-122∞43'23""","C","Jackson","8/1/2015 14:17","Equipment Use",0.01,0.01
2015,"71†-†Southwest","Medford",155,"Cinnabar Mtn","T40S R3W S12 NENW","42∞6'38""","-123∞0'27""","T","Jackson","8/1/2015 17:10","Lightning",0.01,0.01
2015,"71†-†Southwest","Medford",156,"Pete's Camp","T40S R2W S18 SWSW","42∞5'1""","-122∞59'19""","R","Jackson","8/1/2015 17:10","Lightning",0.5,0.5
2015,"71†-†Southwest","Medford",158,"Little Red Mtn","T40S R2W S24 NESW","42∞4'32""","-122∞53'15""","C","Jackson","8/1/2015 19:10","Lightning",0.01,0.01
2015,"71†-†Southwest","Medford",161,"Boaz Gulch","T39S R3W S34 NESW","42∞7'56""","-123∞2'41""","T","Jackson","8/4/2015 7:26","Lightning",1.82,1.82
2015,"71†-†Southwest","Medford",170,"PP #342940","T37S R2W S34 NWNW","42∞18'58""","-122∞55'50""","A","Jackson","8/3/2015 11:51","Equipment Use",0.01,0.01
2015,"71†-†Southwest","Medford",173,"Waters Gulch","T39S R2W S32 SWSE","42∞8'46""","-122∞57'32""","F","Jackson","8/3/2015 19:26","Lightning",0.05,0.05
2015,"71†-†Southwest","Medford",174,"Spencers Gulch","T39S R3W S3 NENW","42∞12'45""","-123∞2'48""","R","Jackson","8/5/2015 2:09","Miscellaneous",0.22,0.22
2015,"71†-†Southwest","Medford",176,"Dodge Road (2466)","T35S R1W S17 NWSW","42∞31'29""","-122∞51'20""","A","Jackson","8/5/2015 20:45","Equipment Use",0.1,0.1
2015,"71†-†Southwest","Grants Pass",181,"Speaker Rd","T33S R5W S14 NWNW","42∞42'24""","-123∞16'7""","H","Josephine","8/1/2015 15:17","Arson",3,3
2015,"71†-†Southwest","Medford",187,"BrownsboroMeridian (625)","T36S R1E S7 SENW","42∞27'25""","-122∞45'3""","L","Jackson","8/8/2015 15:16","Juveniles",2.5,2.5
2015,"71†-†Southwest","Grants Pass",188,"Mt. Reuben","T33S R8W S1 NESE","42∞43'43""","-123∞35'2""","H","Josephine","8/2/2015 10:54","Lightning",0.1,0.1
2015,"71†-†Southwest","Medford",189,"PP 022303","T36S R1W S2 NWSW","42∞28'3""","-122∞47'32""","A","Jackson","8/9/2015 6:40","Equipment Use",0.1,0.1
2015,"71†-†Southwest","Grants Pass",195,"East Kelsey","T33S R9W S12 NWNW","42∞43'22""","-123∞43'11""","H","Josephine","8/2/2015 21:35","Lightning",7,7
2015,"71†-†Southwest","Grants Pass",196,"Trappers Camp","T32S R9W S35 NWSW","42∞44'34""","-123∞44'2""","H","Josephine","8/3/2015 10:20","Lightning",7,7
2015,"71†-†Southwest","Medford",197,"Hwy 234 (5800)","T35S R2W S27 SENE","42∞30'6""","-122∞55'5""","A","Jackson","8/10/2015 15:40","Equipment Use",0.1,0.1
2015,"71†-†Southwest","Medford",207,"Colonial Way (7761)","T36S R3W S27 SESE","42∞24'28""","-123∞2'13""","A","Jackson","8/14/2015 18:46","Smoking",0.01,0.01
2015,"71†-†Southwest","Medford",213,"Little Applegate (4550)","T39S R2W S19 NESW","42∞9'37""","-122∞59'2""","L","Jackson","8/17/2015 12:55","Miscellaneous",0.3,0.3
2015,"71†-†Southwest","Medford",214,"Takelma PP#A4312","T33S R1E S34 SENW","42∞39'37""","-122∞41'25""","L","Jackson","8/17/2015 18:01","Equipment Use",0.01,0.01
2015,"71†-†Southwest","Medford",216,"Sterling Creek","T38S R2W S29 NWSE","42∞14'6""","-122∞57'36""","C","Jackson","8/17/2015 18:30","Equipment Use",0.2,0.2
2015,"71†-†Southwest","Grants Pass",216,"Lower River Rd 11905","T35S R7W S25 SESW","42∞29'33""","-123∞28'33""","L","Josephine","8/4/2015 20:51","Juveniles",0.01,0.01
2015,"71†-†Southwest","Grants Pass",225,"Granite Hill #2","T35S R5W S24 SWNE","42∞30'49""","-123∞14'19""","H","Josephine","8/6/2015 12:00","Equipment Use",0.34,0.34
2015,"71†-†Southwest","Medford",226,"Mill Creek (2651)","T33S R2E S9 SWSE","42∞42'28""","-122∞35'7""","C","Jackson","8/19/2015 19:32","Smoking",0.2,0.2
2015,"71†-†Southwest","Grants Pass",245,"Krauss Ln","T40S R8W S8 NENW","42∞6'33""","-123∞40'25""","T","Josephine","8/8/2015 13:30","Miscellaneous",58,58
2015,"71†-†Southwest","Medford",247,"Anderson Creek","T39S R1W S18 NENW","42∞11'4""","-122∞52'15""","K","Jackson","8/24/2015 13:25","Debris Burning",1,1
2015,"71†-†Southwest","Medford",251,"Lampman (2062)","T36S R3W S17 SWSE","42∞26'6""","-123∞4'42""","C","Jackson","8/26/2015 8:20","Miscellaneous",0.25,0.25
2015,"71†-†Southwest","Medford",258,"PP #16/21","T34S R1W S32 NESE","42∞34'11""","-122∞50'20""","A","Jackson","8/29/2015 9:24","Equipment Use",0.01,0.01
2015,"71†-†Southwest","Medford",260,"HWY 238 (6178)","T38S R3W S23 NENW","42∞15'19""","-123∞1'41""","C","Jackson","8/30/2015 12:15","Equipment Use",0.01,0.01
2015,"71†-†Southwest","Medford",283,"Buck Rock","T33S R1W S10 NWNE","42∞43'22""","-122∞48'13""","C","Jackson","9/6/2015 14:20","Miscellaneous",0.25,0.25
